0.028691288,0.058674611,0.030906108,2.1151,-0.1457,8.56825,internet,1
0.01078842,0.012831504,0.014045996,2.1099,-0.14895,8.5739,internet,1
11.18527209,9.565287541,7.325592265,-11.80335,9.79395,1.8494,running,2
9.784824818,7.46564122,5.523240922,-4.6197,5.05815,0.02325,running,2
8.466619071,8.535575203,6.952222826,-7.57625,8.41295,2.77265,running,2
8.21650157,7.596890548,5.010045368,-6.1605,8.759,1.6211,running,2
7.36203968,6.377101858,5.301741604,-4.48145,6.7257,1.7186,running,2
8.456823103,7.400088168,5.3487725,-4.72775,7.9371,1.6298,running,2
8.184019381,8.422587028,6.240937425,-7.67815,8.21555,2.26555,running,2
9.031611436,9.314091459,4.582476646,-6.50335,6.39,0.4343,running,2
9.951132046,9.610171663,6.46548949,-6.796,7.782,2.32295,running,2
8.845651283,10.25152965,7.039204849,-7.63965,8.72965,1.8397,running,2
7.565593131,7.856690645,6.10964237,-6.72685,8.33175,2.2039,running,2
8.320748725,6.940837651,5.831131455,-3.58055,6.408,1.5435,running,2
7.125138823,8.028404602,6.263908964,-5.2804,7.6138,2.9077,running,2
5.959389893,7.319990849,6.426284241,-4.945,6.35865,1.5314,running,2
7.621147376,6.166775153,4.029852628,-6.51765,8.6249,1.553,running,2
7.971239309,9.19776011,7.343602864,-5.78315,7.5956,2.31085,running,2
7.2031846,7.067935912,5.743464716,-3.80175,7.7462,1.78795,running,2
6.76006091,7.388818439,4.529931152,-5.2533,8.52165,1.8794,running,2
6.543606645,7.208285368,4.270781028,-3.96535,7.06495,0.1751,running,2
6.946774512,7.221420444,5.85461573,-4.39485,7.51585,2.06245,running,2
8.101396381,7.519219185,5.365891602,-6.09585,7.94345,1.92425,running,2
6.522178217,6.485097324,6.270119711,-4.804,8.225,2.08625,running,2
9.811242164,7.267327868,5.310726404,-6.8407,9.4726,2.0314,running,2
6.601681406,7.067464015,6.00344762,-4.25525,6.5767,2.63115,running,2
2.298039936,1.431633482,3.005239614,0.38655,5.72485,6.6114,stairs,3
4.346680633,2.693104693,2.706104098,4.19035,2.9409,7.0229,stairs,3
1.574149462,2.502825269,1.933496819,6.05585,2.03085,5.76045,stairs,3
2.497809853,1.717255991,5.056755862,3.1628,6.4324,7.37655,stairs,3
4.069759844,1.948313951,6.122981753,2.7161,4.1865,7.92245,stairs,3
2.69410095,1.548092416,2.116527611,6.05185,3.63335,5.75215,stairs,3
2.18206495,1.75228172,3.421031062,4.85505,5.52835,6.08135,stairs,3
2.464619167,1.555980214,4.709961198,2.6454,7.38665,6.6879,stairs,3
2.655650848,2.280180298,2.919750066,4.28385,3.8221,6.80555,stairs,3
2.813511754,2.036041254,2.699603556,6.9211,2.7649,4.7412,stairs,3
2.418958914,1.392274851,4.621477506,5.18335,5.5522,4.8064,stairs,3
2.919959998,2.10855101,3.380759241,2.98275,6.5602,4.29755,stairs,3
2.059506676,2.266151501,2.390124099,3.63145,4.36385,6.4747,stairs,3
1.732110628,1.331058146,2.015692918,4.03085,4.34375,6.1984,stairs,3
3.849574302,2.040120889,3.325670727,2.7443,6.8854,6.49725,stairs,3
3.672913066,3.659655911,5.517137849,2.43075,5.98875,5.94255,stairs,3
3.344461928,2.002343139,2.797837974,6.0189,4.76195,6.33835,stairs,3
2.169392285,2.184609811,1.407136809,3.85225,4.85635,5.325,stairs,3
1.594353326,2.180795843,3.20672244,1.83335,6.0473,4.6187,stairs,3
2.555053935,1.774777802,3.055541914,2.4043,5.31645,5.0539,stairs,3
3.015475113,2.548323196,3.291232053,3.7692,4.7473,6.79885,stairs,3
1.734167854,1.708545569,2.527953065,3.02405,6.6988,5.073,stairs,3
4.505829384,2.495532669,3.683526643,1.0354,6.874,4.72185,stairs,3
2.005825313,1.594238717,2.424723743,3.18825,2.66975,6.89965,stairs,3
4.023497552,2.702397766,2.52959689,10.68795,-7.89525,-4.58715,walking,4
6.938145744,5.091161088,3.256717702,11.2968,-6.21415,-3.32825,walking,4
4.311093039,2.922432779,2.733382938,11.58325,-7.24105,-3.47525,walking,4
4.998364316,2.388631028,4.10283298,12.6506,-8.02775,-3.9968,walking,4
3.897652781,2.020519648,1.703303798,9.782,-6.38595,-3.74385,walking,4
3.79840082,1.959463317,2.676934826,9.6939,-7.8559,-2.2572,walking,4
5.083386059,3.590216348,2.216535257,9.51915,-6.84015,-2.78955,walking,4
4.850057618,3.53447609,1.969328801,10.906,-7.12885,-2.54735,walking,4
4.172921397,2.802009248,1.796704069,11.04125,-6.31135,-3.7307,walking,4
3.960380215,2.999557555,1.596054519,10.80805,-6.30865,-3.39185,walking,4
3.46554051,2.561986094,2.204829029,10.44665,-6.40355,-3.89345,walking,4
4.672972351,2.348499502,1.987460845,10.1281,-7.3073,-1.9927,walking,4
4.453182223,2.57319753,2.961200346,9.7503,-7.29985,-3.0829,walking,4
4.195516324,2.536709007,2.816800737,9.85715,-7.12525,-2.0079,walking,4
3.454461047,2.174134724,2.430680363,9.35765,-7.027,-1.54835,walking,4
4.324724014,2.736521553,2.264524683,10.455,-7.9507,-1.9306,walking,4
4.106915547,2.49093764,1.681175894,9.4077,-7.91015,-2.30775,walking,4
4.322669388,2.054923746,1.763226645,9.0356,-7.431,-3.352,walking,4
5.007628866,2.01432163,2.706881739,7.8882,-8.20465,-2.84895,walking,4
4.650486268,1.961471269,2.218952822,8.97165,-7.8036,-3.58385,walking,4
4.469563017,2.332742576,2.719506854,8.3952,-8.54835,-3.17915,walking,4
5.383371344,2.189810754,1.990086915,7.65085,-9.1884,-3.33485,walking,4
4.809492625,2.286490037,2.438632703,8.1543,-9.5639,-3.1692,walking,4
4.535039086,2.586664827,1.973951187,8.0387,-8.53865,-1.4611,walking,4
